punt2( 130 , 180 ) heeft buur punt2( 130 , 180 ),  gevonden in   2500 doorzochte knopen
punt2( 130 , 190 ) heeft buur punt2( 130 , 191 ),  gevonden in   2361 doorzochte knopen
punt2( 140 ,   0 ) heeft buur punt2( 140 ,   0 ),  gevonden in    218 doorzochte knopen
punt2( 140 ,  10 ) heeft buur punt2( 140 ,   9 ),  gevonden in    244 doorzochte knopen
punt2( 140 ,  20 ) heeft buur punt2( 140 ,  19 ),  gevonden in    436 doorzochte knopen
punt2( 140 ,  30 ) heeft buur punt2( 140 ,  29 ),  gevonden in    730 doorzochte knopen
punt2( 140 ,  40 ) heeft buur punt2( 140 ,  40 ),  gevonden in    893 doorzochte knopen
punt2( 140 ,  50 ) heeft buur punt2( 139 ,  50 ),  gevonden in   1027 doorzochte knopen
punt2( 140 ,  60 ) heeft buur punt2( 140 ,  60 ),  gevonden in   1447 doorzochte knopen
punt2( 140 ,  70 ) heeft buur punt2( 141 ,  70 ),  gevonden in   1530 doorzochte knopen
punt2( 140 ,  80 ) heeft buur punt2( 140 ,  79 ),  gevonden in   1607 doorzochte knopen
punt2( 140 ,  90 ) heeft buur punt2( 140 ,  90 ),  gevonden in   1171 doorzochte knopen
punt2( 140 , 100 ) heeft buur punt2( 140 , 101 ),  gevonden in   1468 doorzochte knopen
punt2( 140 , 110 ) heeft buur punt2( 140 , 110 ),  gevonden in   1892 doorzochte knopen
punt2( 140 , 120 ) heeft buur punt2( 140 , 120 ),  gevonden in   1982 doorzochte knopen
punt2( 140 , 130 ) heeft buur punt2( 140 , 130 ),  gevonden in   2098 doorzochte knopen
punt2( 140 , 140 ) heeft buur punt2( 140 , 140 ),  gevonden in   2227 doorzochte knopen
punt2( 140 , 150 ) heeft buur punt2( 140 , 150 ),  gevonden in   2518 doorzochte knopen
punt2( 140 , 160 ) heeft buur punt2( 140 , 159 ),  gevonden in   2716 doorzochte knopen
punt2( 140 , 170 ) heeft buur punt2( 139 , 170 ),  gevonden in   2570 doorzochte knopen
punt2( 140 , 180 ) heeft buur punt2( 140 , 180 ),  gevonden in   2773 doorzochte knopen
punt2( 140 , 190 ) heeft buur punt2( 140 , 191 ),  gevonden in   2759 doorzochte knopen
punt2( 150 ,   0 ) heeft buur punt2( 151 ,   0 ),  gevonden in    238 doorzochte knopen
punt2( 150 ,  10 ) heeft buur punt2( 150 ,  10 ),  gevonden in    261 doorzochte knopen
punt2( 150 ,  20 ) heeft buur punt2( 149 ,  20 ),  gevonden in    503 doorzochte knopen
punt2( 150 ,  30 ) heeft buur punt2( 150 ,  31 ),  gevonden in    706 doorzochte knopen
punt2( 150 ,  40 ) heeft buur punt2( 150 ,  40 ),  gevonden in   1083 doorzochte knopen
punt2( 150 ,  50 ) heeft buur punt2( 150 ,  50 ),  gevonden in   1155 doorzochte knopen
punt2( 150 ,  60 ) heeft buur punt2( 149 ,  60 ),  gevonden in   1405 doorzochte knopen
punt2( 150 ,  70 ) heeft buur punt2( 150 ,  70 ),  gevonden in   1863 doorzochte knopen
punt2( 150 ,  80 ) heeft buur punt2( 150 ,  81 ),  gevonden in   2195 doorzochte knopen
punt2( 150 ,  90 ) heeft buur punt2( 150 ,  90 ),  gevonden in   1718 doorzochte knopen
punt2( 150 , 100 ) heeft buur punt2( 149 , 100 ),  gevonden in   1639 doorzochte knopen
punt2( 150 , 110 ) heeft buur punt2( 150 , 109 ),  gevonden in   1977 doorzochte knopen
punt2( 150 , 120 ) heeft buur punt2( 151 , 120 ),  gevonden in   2236 doorzochte knopen
punt2( 150 , 130 ) heeft buur punt2( 150 , 129 ),  gevonden in   2369 doorzochte knopen
punt2( 150 , 140 ) heeft buur punt2( 150 , 141 ),  gevonden in   2611 doorzochte knopen
punt2( 150 , 150 ) heeft buur punt2( 149 , 150 ),  gevonden in   2932 doorzochte knopen
punt2( 150 , 160 ) heeft buur punt2( 150 , 160 ),  gevonden in   3057 doorzochte knopen
punt2( 150 , 170 ) heeft buur punt2( 150 , 171 ),  gevonden in   2933 doorzochte knopen
punt2( 150 , 180 ) heeft buur punt2( 150 , 179 ),  gevonden in   3079 doorzochte knopen
punt2( 150 , 190 ) heeft buur punt2( 150 , 190 ),  gevonden in   3120 doorzochte knopen
punt2( 160 ,   0 ) heeft buur punt2( 160 ,   0 ),  gevonden in    243 doorzochte knopen
punt2( 160 ,  10 ) heeft buur punt2( 160 ,  10 ),  gevonden in    267 doorzochte knopen
punt2( 160 ,  20 ) heeft buur punt2( 160 ,  19 ),  gevonden in    437 doorzochte knopen
punt2( 160 ,  30 ) heeft buur punt2( 159 ,  30 ),  gevonden in    635 doorzochte knopen
punt2( 160 ,  40 ) heeft buur punt2( 160 ,  40 ),  gevonden in    907 doorzochte knopen
punt2( 160 ,  50 ) heeft buur punt2( 159 ,  50 ),  gevonden in   1194 doorzochte knopen
punt2( 160 ,  60 ) heeft buur punt2( 160 ,  60 ),  gevonden in   1380 doorzochte knopen
punt2( 160 ,  70 ) heeft buur punt2( 160 ,  70 ),  gevonden in   1782 doorzochte knopen
punt2( 160 ,  80 ) heeft buur punt2( 160 ,  80 ),  gevonden in   2494 doorzochte knopen
punt2( 160 ,  90 ) heeft buur punt2( 160 ,  91 ),  gevonden in   2224 doorzochte knopen
punt2( 160 , 100 ) heeft buur punt2( 159 , 101 ),  gevonden in   2161 doorzochte knopen
punt2( 160 , 110 ) heeft buur punt2( 159 , 111 ),  gevonden in   2011 doorzochte knopen
punt2( 160 , 120 ) heeft buur punt2( 160 , 121 ),  gevonden in   2122 doorzochte knopen
punt2( 160 , 130 ) heeft buur punt2( 160 , 130 ),  gevonden in   2499 doorzochte knopen
punt2( 160 , 140 ) heeft buur punt2( 160 , 140 ),  gevonden in   2728 doorzochte knopen
punt2( 160 , 150 ) heeft buur punt2( 159 , 150 ),  gevonden in   3237 doorzochte knopen
punt2( 160 , 160 ) heeft buur punt2( 160 , 160 ),  gevonden in   3382 doorzochte knopen
punt2( 160 , 170 ) heeft buur punt2( 160 , 170 ),  gevonden in   3363 doorzochte knopen
punt2( 160 , 180 ) heeft buur punt2( 160 , 180 ),  gevonden in   3342 doorzochte knopen
punt2( 160 , 190 ) heeft buur punt2( 160 , 190 ),  gevonden in   3361 doorzochte knopen
punt2( 170 ,   0 ) heeft buur punt2( 170 ,   0 ),  gevonden in    241 doorzochte knopen
punt2( 170 ,  10 ) heeft buur punt2( 171 ,  10 ),  gevonden in    291 doorzochte knopen
punt2( 170 ,  20 ) heeft buur punt2( 170 ,  20 ),  gevonden in    479 doorzochte knopen
punt2( 170 ,  30 ) heeft buur punt2( 169 ,  31 ),  gevonden in    751 doorzochte knopen
punt2( 170 ,  40 ) heeft buur punt2( 170 ,  41 ),  gevonden in   1086 doorzochte knopen
punt2( 170 ,  50 ) heeft buur punt2( 170 ,  51 ),  gevonden in   1195 doorzochte knopen
punt2( 170 ,  60 ) heeft buur punt2( 170 ,  60 ),  gevonden in   1651 doorzochte knopen
punt2( 170 ,  70 ) heeft buur punt2( 169 ,  70 ),  gevonden in   1743 doorzochte knopen
punt2( 170 ,  80 ) heeft buur punt2( 170 ,  80 ),  gevonden in   2529 doorzochte knopen
punt2( 170 ,  90 ) heeft buur punt2( 169 ,  91 ),  gevonden in   2722 doorzochte knopen
punt2( 170 , 100 ) heeft buur punt2( 170 , 100 ),  gevonden in   2776 doorzochte knopen
punt2( 170 , 110 ) heeft buur punt2( 170 , 111 ),  gevonden in   2349 doorzochte knopen
punt2( 170 , 120 ) heeft buur punt2( 170 , 120 ),  gevonden in   2187 doorzochte knopen
punt2( 170 , 130 ) heeft buur punt2( 170 , 130 ),  gevonden in   2505 doorzochte knopen
punt2( 170 , 140 ) heeft buur punt2( 170 , 140 ),  gevonden in   2694 doorzochte knopen
punt2( 170 , 150 ) heeft buur punt2( 169 , 150 ),  gevonden in   3273 doorzochte knopen
punt2( 170 , 160 ) heeft buur punt2( 170 , 160 ),  gevonden in   3560 doorzochte knopen
punt2( 170 , 170 ) heeft buur punt2( 171 , 170 ),  gevonden in   3675 doorzochte knopen
punt2( 170 , 180 ) heeft buur punt2( 169 , 180 ),  gevonden in   3663 doorzochte knopen
punt2( 170 , 190 ) heeft buur punt2( 170 , 189 ),  gevonden in   3693 doorzochte knopen
punt2( 180 ,   0 ) heeft buur punt2( 181 ,   0 ),  gevonden in    251 doorzochte knopen
punt2( 180 ,  10 ) heeft buur punt2( 180 ,  10 ),  gevonden in    268 doorzochte knopen
punt2( 180 ,  20 ) heeft buur punt2( 180 ,  20 ),  gevonden in    524 doorzochte knopen
punt2( 180 ,  30 ) heeft buur punt2( 180 ,  30 ),  gevonden in    770 doorzochte knopen
punt2( 180 ,  40 ) heeft buur punt2( 180 ,  40 ),  gevonden in    988 doorzochte knopen
punt2( 180 ,  50 ) heeft buur punt2( 180 ,  50 ),  gevonden in   1344 doorzochte knopen
punt2( 180 ,  60 ) heeft buur punt2( 180 ,  59 ),  gevonden in   1682 doorzochte knopen
punt2( 180 ,  70 ) heeft buur punt2( 180 ,  70 ),  gevonden in   2119 doorzochte knopen
punt2( 180 ,  80 ) heeft buur punt2( 179 ,  80 ),  gevonden in   2482 doorzochte knopen
punt2( 180 ,  90 ) heeft buur punt2( 180 ,  90 ),  gevonden in   3046 doorzochte knopen
punt2( 180 , 100 ) heeft buur punt2( 180 , 100 ),  gevonden in   2892 doorzochte knopen
punt2( 180 , 110 ) heeft buur punt2( 179 , 110 ),  gevonden in   2801 doorzochte knopen
punt2( 180 , 120 ) heeft buur punt2( 180 , 119 ),  gevonden in   2789 doorzochte knopen
punt2( 180 , 130 ) heeft buur punt2( 179 , 129 ),  gevonden in   2613 doorzochte knopen
punt2( 180 , 140 ) heeft buur punt2( 180 , 140 ),  gevonden in   2788 doorzochte knopen
punt2( 180 , 150 ) heeft buur punt2( 180 , 150 ),  gevonden in   3191 doorzochte knopen
punt2( 180 , 160 ) heeft buur punt2( 180 , 160 ),  gevonden in   3772 doorzochte knopen
punt2( 180 , 170 ) heeft buur punt2( 180 , 169 ),  gevonden in   3874 doorzochte knopen
punt2( 180 , 180 ) heeft buur punt2( 181 , 180 ),  gevonden in   3854 doorzochte knopen
punt2( 180 , 190 ) heeft buur punt2( 179 , 191 ),  gevonden in   4036 doorzochte knopen
punt2( 190 ,   0 ) heeft buur punt2( 190 ,   0 ),  gevonden in    256 doorzochte knopen
punt2( 190 ,  10 ) heeft buur punt2( 190 ,  10 ),  gevonden in    283 doorzochte knopen
punt2( 190 ,  20 ) heeft buur punt2( 190 ,  20 ),  gevonden in    497 doorzochte knopen
punt2( 190 ,  30 ) heeft buur punt2( 190 ,  30 ),  gevonden in    679 doorzochte knopen
punt2( 190 ,  40 ) heeft buur punt2( 191 ,  41 ),  gevonden in    966 doorzochte knopen
punt2( 190 ,  50 ) heeft buur punt2( 190 ,  50 ),  gevonden in   1196 doorzochte knopen
punt2( 190 ,  60 ) heeft buur punt2( 190 ,  59 ),  gevonden in   2035 doorzochte knopen
punt2( 190 ,  70 ) heeft buur punt2( 190 ,  69 ),  gevonden in   2240 doorzochte knopen
punt2( 190 ,  80 ) heeft buur punt2( 190 ,  80 ),  gevonden in   2773 doorzochte knopen
punt2( 190 ,  90 ) heeft buur punt2( 190 ,  90 ),  gevonden in   3156 doorzochte knopen
punt2( 190 , 100 ) heeft buur punt2( 190 ,  99 ),  gevonden in   3134 doorzochte knopen
punt2( 190 , 110 ) heeft buur punt2( 190 , 111 ),  gevonden in   2975 doorzochte knopen
punt2( 190 , 120 ) heeft buur punt2( 190 , 120 ),  gevonden in   3413 doorzochte knopen
punt2( 190 , 130 ) heeft buur punt2( 190 , 130 ),  gevonden in   3137 doorzochte knopen
punt2( 190 , 140 ) heeft buur punt2( 190 , 139 ),  gevonden in   2903 doorzochte knopen
punt2( 190 , 150 ) heeft buur punt2( 190 , 150 ),  gevonden in   3242 doorzochte knopen
punt2( 190 , 160 ) heeft buur punt2( 191 , 160 ),  gevonden in   3570 doorzochte knopen
punt2( 190 , 170 ) heeft buur punt2( 190 , 170 ),  gevonden in   3917 doorzochte knopen
punt2( 190 , 180 ) heeft buur punt2( 191 , 180 ),  gevonden in   3989 doorzochte knopen
punt2( 190 , 190 ) heeft buur punt2( 191 , 190 ),  gevonden in   4175 doorzochte knopen
